"","WaterYear","Month","ResID","ResName","ResNameAbbrev","FieldID","FieldName","FieldUnits","MonthlyValue"
"8208",2024,11,919,"Lake Powell","Powell",17,"Storage","million acre-feet",8.71473628
"8209",2024,12,919,"Lake Powell","Powell",17,"Storage","million acre-feet",8.61941614
"8210",2024,1,919,"Lake Powell","Powell",17,"Storage","million acre-feet",8.42944262
"8211",2024,2,919,"Lake Powell","Powell",17,"Storage","million acre-feet",8.13078454
"8212",2024,3,919,"Lake Powell","Powell",17,"Storage","million acre-feet",7.9243688
"8213",2024,4,919,"Lake Powell","Powell",17,"Storage","million acre-feet",7.71395802
"8214",2024,5,919,"Lake Powell","Powell",17,"Storage","million acre-feet",7.79738552
"8215",2024,6,919,"Lake Powell","Powell",17,"Storage","million acre-feet",8.46390163
"8216",2024,7,919,"Lake Powell","Powell",17,"Storage","million acre-feet",9.77277172
"8217",2024,8,919,"Lake Powell","Powell",17,"Storage","million acre-feet",9.6543295
"8218",2024,9,919,"Lake Powell","Powell",17,"Storage","million acre-feet",9.37275287
"8219",2025,10,919,"Lake Powell","Powell",17,"Storage","million acre-feet",9.13616487
"8220",2025,11,919,"Lake Powell","Powell",17,"Storage","million acre-feet",9.04800692
"8221",2025,12,919,"Lake Powell","Powell",17,"Storage","million acre-feet",8.91216332
"8222",2025,1,919,"Lake Powell","Powell",17,"Storage","million acre-feet",8.6566957
"8223",2025,2,919,"Lake Powell","Powell",17,"Storage","million acre-feet",8.26494669
"8224",2025,3,919,"Lake Powell","Powell",17,"Storage","million acre-feet",7.96894576
"8225",2025,4,919,"Lake Powell","Powell",17,"Storage","million acre-feet",7.73299682
"8226",2025,5,919,"Lake Powell","Powell",17,"Storage","million acre-feet",7.63529638
"8227",2025,6,919,"Lake Powell","Powell",17,"Storage","million acre-feet",7.71889122
"8228",2025,7,919,"Lake Powell","Powell",17,"Storage","million acre-feet",7.86926444
"8229",2025,8,919,"Lake Powell","Powell",17,"Storage","million acre-feet",7.44567579
"8230",2025,9,919,"Lake Powell","Powell",17,"Storage","million acre-feet",6.96856422
"8231",2026,10,919,"Lake Powell","Powell",17,"Storage","million acre-feet",6.74479777
"8232",2026,11,919,"Lake Powell","Powell",17,"Storage","million acre-feet",6.79674184
"8233",2026,12,919,"Lake Powell","Powell",17,"Storage","million acre-feet",6.64998533
"8234",2026,1,919,"Lake Powell","Powell",17,"Storage","million acre-feet",6.4596801
"8235",1964,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3409.80005
"8236",1964,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3414.6001
"8237",1964,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3414.80005
"8238",1964,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3409.8999
"8239",1964,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3397.3999
"8240",1964,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3436.80005
"8241",1964,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3472.71997
"8242",1964,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3484.43994
"8243",1964,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3490.28003
"8244",1965,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3491.68994
"8245",1965,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3491.93994
"8246",1965,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3491.47998
"8247",1965,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3491.94995
"8248",1965,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3491.42993
"8249",1965,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3491.93994
"8250",1965,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3491.92993
"8251",1965,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3490.96997
"8252",1965,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3492
"8253",1965,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3511.83008
"8254",1965,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3531.18994
"8255",1965,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3531.21997
"8256",1966,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3530.18994
"8257",1966,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3531.57007
"8258",1966,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3532.63989
"8259",1966,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3534.88989
"8260",1966,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3535.11011
"8261",1966,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3534.29004
"8262",1966,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3536.87012
"8263",1966,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3538.92993
"8264",1966,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3544.63989
"8265",1966,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3544.88989
"8266",1966,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3539.88989
"8267",1966,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3533.94995
"8268",1967,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3529.19995
"8269",1967,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3526.94995
"8270",1967,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3523.5
"8271",1967,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3521.29004
"8272",1967,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3517.32007
"8273",1967,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3515.05005
"8274",1967,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3512.41992
"8275",1967,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3507.03003
"8276",1967,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3510.06006
"8277",1967,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3529.57007
"8278",1967,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3532.40991
"8279",1967,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3530.25
"8280",1968,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3528.54004
"8281",1968,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3528.15991
"8282",1968,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3528.26001
"8283",1968,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3527.17993
"8284",1968,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3525.06006
"8285",1968,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3525.90991
"8286",1968,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3520.12988
"8287",1968,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3513.87012
"8288",1968,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3523.13989
"8289",1968,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3547.3999
"8290",1968,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3546.40991
"8291",1968,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3548.6499
"8292",1969,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3545.29004
"8293",1969,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3543.30005
"8294",1969,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3541.67993
"8295",1969,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3539.38989
"8296",1969,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3540.12988
"8297",1969,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3543.07007
"8298",1969,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3543.52002
"8299",1969,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3552.94995
"8300",1969,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3572.11011
"8301",1969,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3580.13989
"8302",1969,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3580.41992
"8303",1969,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3575.91992
"8304",1970,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3573.31006
"8305",1970,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3574.88989
"8306",1970,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3574.06006
"8307",1970,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3572.11011
"8308",1970,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3569.46997
"8309",1970,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3570.33008
"8310",1970,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3571.13989
"8311",1970,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3566.62012
"8312",1970,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3583
"8313",1970,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3599.56006
"8314",1970,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.70996
"8315",1970,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3597.77002
"8316",1971,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3598.8501
"8317",1971,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3599.91992
"8318",1971,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.94995
"8319",1971,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3599.90991
"8320",1971,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.88989
"8321",1971,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3602.57007
"8322",1971,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3602.8999
"8323",1971,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3603.66992
"8324",1971,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3609.18994
"8325",1971,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3621.03003
"8326",1971,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3620.79004
"8327",1971,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3617.17993
"8328",1972,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3614.25
"8329",1972,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3614.03003
"8330",1972,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3612.28003
"8331",1972,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3609.62988
"8332",1972,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3607.76001
"8333",1972,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3609.59009
"8334",1972,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3612.76001
"8335",1972,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3610.40991
"8336",1972,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3612.1001
"8337",1972,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3619.58008
"8338",1972,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3615.23999
"8339",1972,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3608.91992
"8340",1973,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3603.40991
"8341",1973,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3609.09009
"8342",1973,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3609.40991
"8343",1973,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3606.12988
"8344",1973,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.8999
"8345",1973,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.80005
"8346",1973,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3597.8999
"8347",1973,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3590.77002
"8348",1973,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3617.16992
"8349",1973,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3636.95996
"8350",1973,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3644.12988
"8351",1973,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3645.26001
"8352",1974,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3646.02002
"8353",1974,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3645.86011
"8354",1974,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3646.88989
"8355",1974,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3648.88989
"8356",1974,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3647.17993
"8357",1974,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3648.52002
"8358",1974,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3651.15991
"8359",1974,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3652.63989
"8360",1974,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3662.71997
"8361",1974,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3667.29004
"8362",1974,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3662.3999
"8363",1974,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3655.57007
"8364",1975,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3651.66992
"8365",1975,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3650.71997
"8366",1975,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3649.47998
"8367",1975,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3648.15991
"8368",1975,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3645.8501
"8369",1975,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3645.40991
"8370",1975,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3646.08008
"8371",1975,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3647.84009
"8372",1975,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3655.92993
"8373",1975,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3669.22998
"8374",1975,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3674.84009
"8375",1975,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3671.77002
"8376",1976,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3667.95996
"8377",1976,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3666.65991
"8378",1976,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3667.17993
"8379",1976,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3667.92993
"8380",1976,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3666.82007
"8381",1976,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3665.42993
"8382",1976,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3664.65991
"8383",1976,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3664.1499
"8384",1976,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3667.90991
"8385",1976,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3672.11011
"8386",1976,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3670.3999
"8387",1976,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3667.27002
"8388",1977,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3663.87988
"8389",1977,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3661.12988
"8390",1977,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3657.75
"8391",1977,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3655.31006
"8392",1977,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3651.68994
"8393",1977,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3651.40991
"8394",1977,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3651.25
"8395",1977,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3652.63989
"8396",1977,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3654.29004
"8397",1977,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3653.66992
"8398",1977,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3649.05005
"8399",1977,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3642.28003
"8400",1978,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3636.59009
"8401",1978,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3635.62012
"8402",1978,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3634.41992
"8403",1978,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3629.8999
"8404",1978,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3624.86011
"8405",1978,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3622.61011
"8406",1978,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3622.72998
"8407",1978,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3627.1499
"8408",1978,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3635.93994
"8409",1978,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3650.04004
"8410",1978,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3652.13989
"8411",1978,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3645.54004
"8412",1979,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3640.1001
"8413",1979,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3637.25
"8414",1979,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3636.12988
"8415",1979,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3632.73999
"8416",1979,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3628.62988
"8417",1979,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3628.04004
"8418",1979,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3635.48999
"8419",1979,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3646.73999
"8420",1979,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3664.76001
"8421",1979,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.71997
"8422",1979,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3684.25
"8423",1979,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.69995
"8424",1980,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3678.06006
"8425",1980,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3675.94995
"8426",1980,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3673.3501
"8427",1980,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3672.76001
"8428",1980,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3672.90991
"8429",1980,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3674.30005
"8430",1980,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3675.40991
"8431",1980,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3678.06006
"8432",1980,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3692.1499
"8433",1980,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3700.45996
"8434",1980,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3696.12988
"8435",1980,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3690.37988
"8436",1981,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.76001
"8437",1981,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.41992
"8438",1981,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.73999
"8439",1981,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3681.32007
"8440",1981,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3679.41992
"8441",1981,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3678.15991
"8442",1981,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.73999
"8443",1981,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.25
"8444",1981,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.8999
"8445",1981,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.54004
"8446",1981,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.63989
"8447",1981,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3673.28003
"8448",1982,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3671.91992
"8449",1982,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3671.94995
"8450",1982,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3670.58008
"8451",1982,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3667.51001
"8452",1982,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3663.62988
"8453",1982,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3662.8501
"8454",1982,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3663.98999
"8455",1982,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3665.78003
"8456",1982,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3675.04004
"8457",1982,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.1499
"8458",1982,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.46997
"8459",1982,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3686.6001
"8460",1983,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.3501
"8461",1983,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.63989
"8462",1983,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3686.12012
"8463",1983,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3684.62012
"8464",1983,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3683.25
"8465",1983,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.09009
"8466",1983,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3684.71997
"8467",1983,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3686.11011
"8468",1983,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3695.92993
"8469",1983,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3707.26001
"8470",1983,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3707.32007
"8471",1983,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3704.22998
"8472",1984,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3698.68994
"8473",1984,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3694.08008
"8474",1984,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3689.66992
"8475",1984,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.09009
"8476",1984,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.37012
"8477",1984,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3676.94995
"8478",1984,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3674.02002
"8479",1984,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3674.22998
"8480",1984,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3688.89
"8481",1984,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3701.45996
"8482",1984,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3702.21997
"8483",1984,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3700.32007
"8484",1985,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3695.79004
"8485",1985,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3693.19995
"8486",1985,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3689.07007
"8487",1985,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3684.62988
"8488",1985,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.29004
"8489",1985,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3675.96997
"8490",1985,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3676.57007
"8491",1985,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.04004
"8492",1985,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3695.78003
"8493",1985,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3700.12012
"8494",1985,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3697
"8495",1985,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3690.43994
"8496",1986,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.65991
"8497",1986,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3686.22998
"8498",1986,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3686.6001
"8499",1986,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.21997
"8500",1986,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.47998
"8501",1986,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3683.57007
"8502",1986,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3680.73999
"8503",1986,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.17993
"8504",1986,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.28003
"8505",1986,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3695.18994
"8506",1986,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3699.54004
"8507",1986,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3694.58008
"8508",1987,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3689.6001
"8509",1987,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3689.15991
"8510",1987,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.93994
"8511",1987,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3684.15991
"8512",1987,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3678.97998
"8513",1987,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3677.67993
"8514",1987,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3679.48999
"8515",1987,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3684.81006
"8516",1987,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3694.66992
"8517",1987,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3698.33008
"8518",1987,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3695.94995
"8519",1987,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3691.51001
"8520",1988,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.88989
"8521",1988,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3688.03003
"8522",1988,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3687.33008
"8523",1988,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3685.21997
"8524",1988,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3682.97998
"8525",1988,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3681.69995
"8526",1988,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3681.69995
"8527",1988,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3683.70996
"8528",1988,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3688.22998
"8529",1988,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3693.04004
"8530",1988,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3690.91992
"8531",1988,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3688.02002
