"","WaterYear","Month","ResID","ResName","ResNameAbbrev","FieldID","FieldName","FieldUnits","MonthlyValue","Year","Date"
"8881",2015,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3590.09,2015,2015-05-01
"8882",2015,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3597.58,2015,2015-06-01
"8883",2015,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3613.58,2015,2015-07-01
"8884",2015,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3612.53,2015,2015-08-01
"8885",2015,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3608.99,2015,2015-09-01
"8886",2016,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3605.91,2015,2015-10-01
"8887",2016,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3606.41,2015,2015-11-01
"8888",2016,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3605.34,2015,2015-12-01
"8889",2016,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.65,2016,2016-01-01
"8890",2016,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3596.43,2016,2016-02-01
"8891",2016,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3594.36,2016,2016-03-01
"8892",2016,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3592.05,2016,2016-04-01
"8893",2016,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3592.26,2016,2016-05-01
"8894",2016,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3604.2,2016,2016-06-01
"8895",2016,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3620.36,2016,2016-07-01
"8896",2016,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3618,2016,2016-08-01
"8897",2016,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3613.44,2016,2016-09-01
"8898",2017,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3610.92,2016,2016-10-01
"8899",2017,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3609.43,2016,2016-11-01
"8900",2017,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3605.65,2016,2016-12-01
"8901",2017,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.34,2017,2017-01-01
"8902",2017,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3595.71,2017,2017-02-01
"8903",2017,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3594.28,2017,2017-03-01
"8904",2017,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3596.11,2017,2017-04-01
"8905",2017,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3604.41,2017,2017-05-01
"8906",2017,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3619.61,2017,2017-06-01
"8907",2017,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3635.07,2017,2017-07-01
"8908",2017,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3634.62,2017,2017-08-01
"8909",2017,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3630.76,2017,2017-09-01
"8910",2018,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3628.41,2017,2017-10-01
"8911",2018,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3626.99,2017,2017-11-01
"8912",2018,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3625.2,2017,2017-12-01
"8913",2018,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3622.74,2018,2018-01-01
"8914",2018,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3619.05,2018,2018-02-01
"8915",2018,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3615.92,2018,2018-03-01
"8916",2018,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3612.16,2018,2018-04-01
"8917",2018,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3609.29,2018,2018-05-01
"8918",2018,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3611.67,2018,2018-06-01
"8919",2018,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3609.81,2018,2018-07-01
"8920",2018,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3603.56,2018,2018-08-01
"8921",2018,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3596.92,2018,2018-09-01
"8922",2019,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3592.15,2018,2018-10-01
"8923",2019,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3590.44,2018,2018-11-01
"8924",2019,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3586.41,2018,2018-12-01
"8925",2019,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3581.64,2019,2019-01-01
"8926",2019,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3576.13,2019,2019-02-01
"8927",2019,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3571.71,2019,2019-03-01
"8928",2019,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3569.21,2019,2019-04-01
"8929",2019,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3571.65,2019,2019-05-01
"8930",2019,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3585.06,2019,2019-06-01
"8931",2019,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3612.5,2019,2019-07-01
"8932",2019,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3621.61,2019,2019-08-01
"8933",2019,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3618.47,2019,2019-09-01
"8934",2020,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3615.275,2019,2019-10-01
"8935",2020,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3612.92,2019,2019-11-01
"8936",2020,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3611.2,2019,2019-12-01
"8937",2020,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3608.67,2020,2020-01-01
"8938",2020,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3605.41,2020,2020-02-01
"8939",2020,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3602.69,2020,2020-03-01
"8940",2020,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3600.65,2020,2020-04-01
"8941",2020,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3599.27,2020,2020-05-01
"8942",2020,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3605.24,2020,2020-06-01
"8943",2020,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3610.53,2020,2020-07-01
"8944",2020,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3606.13,2020,2020-08-01
"8945",2020,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3599.56,2020,2020-09-01
"8946",2021,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3595.83,2020,2020-10-01
"8947",2021,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3591.64,2020,2020-11-01
"8948",2021,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3587.56,2020,2020-12-01
"8949",2021,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3582.06,2021,2021-01-01
"8950",2021,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3576.29,2021,2021-02-01
"8951",2021,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3571.27,2021,2021-03-01
"8952",2021,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3566.6,2021,2021-04-01
"8953",2021,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3562.26,2021,2021-05-01
"8954",2021,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3560.74,2021,2021-06-01
"8955",2021,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3559.95,2021,2021-07-01
"8956",2021,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3553.8,2021,2021-08-01
"8957",2021,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3549.11,2021,2021-09-01
"8958",2022,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3545.29,2021,2021-10-01
"8959",2022,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3544.21,2021,2021-11-01
"8960",2022,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3541.76,2021,2021-12-01
"8961",2022,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3537.17,2022,2022-01-01
"8962",2022,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3531.35,2022,2022-02-01
"8963",2022,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3526.8,2022,2022-03-01
"8964",2022,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3523.09,2022,2022-04-01
"8965",2022,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3522.71,2022,2022-05-01
"8966",2022,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3532.1,2022,2022-06-01
"8967",2022,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3539.78,2022,2022-07-01
"8968",2022,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3536.17,2022,2022-08-01
"8969",2022,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3531.57,2022,2022-09-01
"8970",2023,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3529.43,2022,2022-10-01
"8971",2023,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3529.85,2022,2022-11-01
"8972",2023,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3527.89,2022,2022-12-01
"8973",2023,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3524.75,2023,2023-01-01
"8974",2023,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3523.33,2023,2023-02-01
"8975",2023,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3521.04,2023,2023-03-01
"8976",2023,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3521.93,2023,2023-04-01
"8977",2023,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3525.36,2023,2023-05-01
"8978",2023,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3562.46,2023,2023-06-01
"8979",2023,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3583.81,2023,2023-07-01
"8980",2023,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3580.17,2023,2023-08-01
"8981",2023,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3574.57,2023,2023-09-01
"8982",2024,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3573.55,2023,2023-10-01
"8983",2024,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3572.59,2023,2023-11-01
"8984",2024,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3571.34,2023,2023-12-01
"8985",2024,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3568.82,2024,2024-01-01
"8986",2024,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3564.78,2024,2024-02-01
"8987",2024,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3561.93,2024,2024-03-01
"8988",2024,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3558.97,2024,2024-04-01
"8989",2024,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3560.15,2024,2024-05-01
"8990",2024,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3569.28,2024,2024-06-01
"8991",2024,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3585.89,2024,2024-07-01
"8992",2024,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3584.45,2024,2024-08-01
"8993",2024,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3580.98,2024,2024-09-01
"8994",2025,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3578.01,2024,2024-10-01
"8995",2025,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3576.89,2024,2024-11-01
"8996",2025,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3575.15,2024,2024-12-01
"8997",2025,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3571.83,2025,2025-01-01
"8998",2025,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3566.60667,2025,2025-02-01
"8999",2025,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3562.55,2025,2025-03-01
"9000",2025,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3559.24,2025,2025-04-01
"9001",2025,5,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3557.85,2025,2025-05-01
"9002",2025,6,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3559.04,2025,2025-06-01
"9003",2025,7,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3561.16,2025,2025-07-01
"9004",2025,8,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3555.12,2025,2025-08-01
"9005",2025,9,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3548.05,2025,2025-09-01
"9006",2026,10,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3544.63,2025,2025-10-01
"9007",2026,11,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3545.43,2025,2025-11-01
"9008",2026,12,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3543.16,2025,2025-12-01
"9009",2026,1,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3540.17,2026,2026-01-01
"9010",2026,2,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3534.86,2026,2026-02-01
"9011",2026,3,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3530.89,2026,2026-03-01
"9012",2026,4,919,"Lake Powell","Powell",49,"Pool Elevation","feet",3528.09,2026,2026-04-01
"9013",1964,1,919,"Lake Powell","Powell",89,"Area","square feet",28013.68,1964,1964-01-01
"9014",1964,2,919,"Lake Powell","Powell",89,"Area","square feet",28969.61,1964,1964-02-01
"9015",1964,3,919,"Lake Powell","Powell",89,"Area","square feet",29009.43,1964,1964-03-01
"9016",1964,4,919,"Lake Powell","Powell",89,"Area","square feet",28033.57,1964,1964-04-01
"9017",1964,5,919,"Lake Powell","Powell",89,"Area","square feet",25547.18,1964,1964-05-01
"9018",1964,6,919,"Lake Powell","Powell",89,"Area","square feet",33954.37,1964,1964-06-01
"9019",1964,7,919,"Lake Powell","Powell",89,"Area","square feet",44122.3,1964,1964-07-01
"9020",1964,8,919,"Lake Powell","Powell",89,"Area","square feet",47631.62,1964,1964-08-01
"9021",1964,9,919,"Lake Powell","Powell",89,"Area","square feet",49416.06,1964,1964-09-01
"9022",1965,10,919,"Lake Powell","Powell",89,"Area","square feet",49846.86,1964,1964-10-01
"9023",1965,11,919,"Lake Powell","Powell",89,"Area","square feet",49923.25,1964,1964-11-01
"9024",1965,12,919,"Lake Powell","Powell",89,"Area","square feet",49782.71,1964,1964-12-01
"9025",1965,1,919,"Lake Powell","Powell",89,"Area","square feet",49926.31,1965,1965-01-01
"9026",1965,2,919,"Lake Powell","Powell",89,"Area","square feet",49767.42,1965,1965-02-01
"9027",1965,3,919,"Lake Powell","Powell",89,"Area","square feet",49923.25,1965,1965-03-01
"9028",1965,4,919,"Lake Powell","Powell",89,"Area","square feet",49920.19,1965,1965-04-01
"9029",1965,5,919,"Lake Powell","Powell",89,"Area","square feet",49626.87,1965,1965-05-01
"9030",1965,6,919,"Lake Powell","Powell",89,"Area","square feet",49941.6,1965,1965-06-01
"9031",1965,7,919,"Lake Powell","Powell",89,"Area","square feet",56579.76,1965,1965-07-01
"9032",1965,8,919,"Lake Powell","Powell",89,"Area","square feet",63800.91,1965,1965-08-01
"9033",1965,9,919,"Lake Powell","Powell",89,"Area","square feet",63812.52,1965,1965-09-01
"9034",1966,10,919,"Lake Powell","Powell",89,"Area","square feet",63414.41,1965,1965-10-01
"9035",1966,11,919,"Lake Powell","Powell",89,"Area","square feet",63947.83,1965,1965-11-01
"9036",1966,12,919,"Lake Powell","Powell",89,"Area","square feet",64361.32,1965,1965-12-01
"9037",1966,1,919,"Lake Powell","Powell",89,"Area","square feet",65230.94,1966,1966-01-01
"9038",1966,2,919,"Lake Powell","Powell",89,"Area","square feet",65316.06,1966,1966-02-01
"9039",1966,3,919,"Lake Powell","Powell",89,"Area","square feet",64999.1,1966,1966-03-01
"9040",1966,4,919,"Lake Powell","Powell",89,"Area","square feet",65996.3,1966,1966-04-01
"9041",1966,5,919,"Lake Powell","Powell",89,"Area","square feet",66792.42,1966,1966-05-01
"9042",1966,6,919,"Lake Powell","Powell",89,"Area","square feet",69241.75,1966,1966-06-01
"9043",1966,7,919,"Lake Powell","Powell",89,"Area","square feet",69351.44,1966,1966-07-01
"9044",1966,8,919,"Lake Powell","Powell",89,"Area","square feet",67163.44,1966,1966-08-01
"9045",1966,9,919,"Lake Powell","Powell",89,"Area","square feet",64867.66,1966,1966-09-01
"9046",1967,10,919,"Lake Powell","Powell",89,"Area","square feet",63031.78,1966,1966-10-01
"9047",1967,11,919,"Lake Powell","Powell",89,"Area","square feet",62162.16,1966,1966-11-01
"9048",1967,12,919,"Lake Powell","Powell",89,"Area","square feet",60828.75,1966,1966-12-01
"9049",1967,1,919,"Lake Powell","Powell",89,"Area","square feet",59974.6,1967,1967-01-01
"9050",1967,2,919,"Lake Powell","Powell",89,"Area","square feet",58525.96,1967,1967-02-01
"9051",1967,3,919,"Lake Powell","Powell",89,"Area","square feet",57721.24,1967,1967-03-01
"9052",1967,4,919,"Lake Powell","Powell",89,"Area","square feet",56788.86,1967,1967-04-01
"9053",1967,5,919,"Lake Powell","Powell",89,"Area","square feet",54878.15,1967,1967-05-01
"9054",1967,6,919,"Lake Powell","Powell",89,"Area","square feet",55952.29,1967,1967-06-01
"9055",1967,7,919,"Lake Powell","Powell",89,"Area","square feet",63174.83,1967,1967-07-01
"9056",1967,8,919,"Lake Powell","Powell",89,"Area","square feet",64272.43,1967,1967-08-01
"9057",1967,9,919,"Lake Powell","Powell",89,"Area","square feet",63437.63,1967,1967-09-01
"9058",1968,10,919,"Lake Powell","Powell",89,"Area","square feet",62776.73,1967,1967-10-01
"9059",1968,11,919,"Lake Powell","Powell",89,"Area","square feet",62629.81,1967,1967-11-01
"9060",1968,12,919,"Lake Powell","Powell",89,"Area","square feet",62668.49,1967,1967-12-01
"9061",1968,1,919,"Lake Powell","Powell",89,"Area","square feet",62251.04,1968,1968-01-01
"9062",1968,2,919,"Lake Powell","Powell",89,"Area","square feet",61431.71,1968,1968-02-01
"9063",1968,3,919,"Lake Powell","Powell",89,"Area","square feet",61760.18,1968,1968-03-01
"9064",1968,4,919,"Lake Powell","Powell",89,"Area","square feet",59526.2,1968,1968-04-01
"9065",1968,5,919,"Lake Powell","Powell",89,"Area","square feet",57302.96,1968,1968-05-01
"9066",1968,6,919,"Lake Powell","Powell",89,"Area","square feet",60689.57,1968,1968-06-01
"9067",1968,7,919,"Lake Powell","Powell",89,"Area","square feet",70452.71,1968,1968-07-01
"9068",1968,8,919,"Lake Powell","Powell",89,"Area","square feet",70018.35,1968,1968-08-01
"9069",1968,9,919,"Lake Powell","Powell",89,"Area","square feet",71001.14,1968,1968-09-01
"9070",1969,10,919,"Lake Powell","Powell",89,"Area","square feet",69527,1968,1968-10-01
"9071",1969,11,919,"Lake Powell","Powell",89,"Area","square feet",68653.9,1968,1968-11-01
"9072",1969,12,919,"Lake Powell","Powell",89,"Area","square feet",67943.07,1968,1968-12-01
"9073",1969,1,919,"Lake Powell","Powell",89,"Area","square feet",66970.19,1969,1969-01-01
"9074",1969,2,919,"Lake Powell","Powell",89,"Area","square feet",67262.99,1969,1969-02-01
"9075",1969,3,919,"Lake Powell","Powell",89,"Area","square feet",68552.99,1969,1969-03-01
"9076",1969,4,919,"Lake Powell","Powell",89,"Area","square feet",68750.41,1969,1969-04-01
"9077",1969,5,919,"Lake Powell","Powell",89,"Area","square feet",72887.79,1969,1969-05-01
"9078",1969,6,919,"Lake Powell","Powell",89,"Area","square feet",81845.93,1969,1969-06-01
"9079",1969,7,919,"Lake Powell","Powell",89,"Area","square feet",85734.99,1969,1969-07-01
"9080",1969,8,919,"Lake Powell","Powell",89,"Area","square feet",85871.08,1969,1969-08-01
"9081",1969,9,919,"Lake Powell","Powell",89,"Area","square feet",83691.02,1969,1969-09-01
"9082",1970,10,919,"Lake Powell","Powell",89,"Area","square feet",82427.06,1969,1969-10-01
"9083",1970,11,919,"Lake Powell","Powell",89,"Area","square feet",83192.17,1969,1969-11-01
"9084",1970,12,919,"Lake Powell","Powell",89,"Area","square feet",82790.29,1969,1969-12-01
"9085",1970,1,919,"Lake Powell","Powell",89,"Area","square feet",81845.93,1970,1970-01-01
"9086",1970,2,919,"Lake Powell","Powell",89,"Area","square feet",80567.31,1970,1970-02-01
"9087",1970,3,919,"Lake Powell","Powell",89,"Area","square feet",80983.86,1970,1970-03-01
"9088",1970,4,919,"Lake Powell","Powell",89,"Area","square feet",81376.05,1970,1970-04-01
"9089",1970,5,919,"Lake Powell","Powell",89,"Area","square feet",79187.12,1970,1970-05-01
"9090",1970,6,919,"Lake Powell","Powell",89,"Area","square feet",87125,1970,1970-06-01
"9091",1970,7,919,"Lake Powell","Powell",89,"Area","square feet",95173.19,1970,1970-07-01
"9092",1970,8,919,"Lake Powell","Powell",89,"Area","square feet",95761.22,1970,1970-08-01
"9093",1970,9,919,"Lake Powell","Powell",89,"Area","square feet",94303.23,1970,1970-09-01
"9094",1971,10,919,"Lake Powell","Powell",89,"Area","square feet",94828.15,1970,1970-10-01
"9095",1971,11,919,"Lake Powell","Powell",89,"Area","square feet",95348.08,1970,1970-11-01
"9096",1971,12,919,"Lake Powell","Powell",89,"Area","square feet",95887.72,1970,1970-12-01
"9097",1971,1,919,"Lake Powell","Powell",89,"Area","square feet",95343.22,1971,1971-01-01
"9098",1971,2,919,"Lake Powell","Powell",89,"Area","square feet",95856.06,1971,1971-02-01
"9099",1971,3,919,"Lake Powell","Powell",89,"Area","square feet",96741.68,1971,1971-03-01
"9100",1971,4,919,"Lake Powell","Powell",89,"Area","square feet",96915.54,1971,1971-04-01
"9101",1971,5,919,"Lake Powell","Powell",89,"Area","square feet",97321.42,1971,1971-05-01
"9102",1971,6,919,"Lake Powell","Powell",89,"Area","square feet",100231.02,1971,1971-06-01
"9103",1971,7,919,"Lake Powell","Powell",89,"Area","square feet",106553.46,1971,1971-07-01
"9104",1971,8,919,"Lake Powell","Powell",89,"Area","square feet",106407.96,1971,1971-08-01
"9105",1971,9,919,"Lake Powell","Powell",89,"Area","square feet",104442.54,1971,1971-09-01
"9106",1972,10,919,"Lake Powell","Powell",89,"Area","square feet",102898.18,1971,1971-10-01
"9107",1972,11,919,"Lake Powell","Powell",89,"Area","square feet",102782.23,1971,1971-11-01
"9108",1972,12,919,"Lake Powell","Powell",89,"Area","square feet",101859.8,1971,1971-12-01
"9109",1972,1,919,"Lake Powell","Powell",89,"Area","square feet",100462.91,1972,1972-01-01
"9110",1972,2,919,"Lake Powell","Powell",89,"Area","square feet",99477.3,1972,1972-02-01
"9111",1972,3,919,"Lake Powell","Powell",89,"Area","square feet",100441.94,1972,1972-03-01
"9112",1972,4,919,"Lake Powell","Powell",89,"Area","square feet",102112.8,1972,1972-04-01
"9113",1972,5,919,"Lake Powell","Powell",89,"Area","square feet",100874.06,1972,1972-05-01
"9114",1972,6,919,"Lake Powell","Powell",89,"Area","square feet",101764.96,1972,1972-06-01
"9115",1972,7,919,"Lake Powell","Powell",89,"Area","square feet",105707.66,1972,1972-07-01
"9116",1972,8,919,"Lake Powell","Powell",89,"Area","square feet",103420,1972,1972-08-01
"9117",1972,9,919,"Lake Powell","Powell",89,"Area","square feet",100088.69,1972,1972-09-01
"9118",1973,10,919,"Lake Powell","Powell",89,"Area","square feet",97184.36,1972,1972-10-01
"9119",1973,11,919,"Lake Powell","Powell",89,"Area","square feet",100178.39,1972,1972-11-01
"9120",1973,12,919,"Lake Powell","Powell",89,"Area","square feet",100346.96,1972,1972-12-01
"9121",1973,1,919,"Lake Powell","Powell",89,"Area","square feet",98618.06,1973,1973-01-01
"9122",1973,2,919,"Lake Powell","Powell",89,"Area","square feet",95861.34,1973,1973-02-01
"9123",1973,3,919,"Lake Powell","Powell",89,"Area","square feet",95808.71,1973,1973-03-01
"9124",1973,4,919,"Lake Powell","Powell",89,"Area","square feet",94366.35,1973,1973-04-01
"9125",1973,5,919,"Lake Powell","Powell",89,"Area","square feet",90901.23,1973,1973-05-01
"9126",1973,6,919,"Lake Powell","Powell",89,"Area","square feet",104437.27,1973,1973-06-01
"9127",1973,7,919,"Lake Powell","Powell",89,"Area","square feet",116210.98,1973,1973-07-01
"9128",1973,8,919,"Lake Powell","Powell",89,"Area","square feet",120706.42,1973,1973-08-01
"9129",1973,9,919,"Lake Powell","Powell",89,"Area","square feet",121432.24,1973,1973-09-01
"9130",1974,10,919,"Lake Powell","Powell",89,"Area","square feet",121920.36,1973,1973-10-01
"9131",1974,11,919,"Lake Powell","Powell",89,"Area","square feet",121817.65,1973,1973-11-01
"9132",1974,12,919,"Lake Powell","Powell",89,"Area","square feet",122479.03,1973,1973-12-01
"9133",1974,1,919,"Lake Powell","Powell",89,"Area","square feet",123763.53,1974,1974-01-01
"9134",1974,2,919,"Lake Powell","Powell",89,"Area","square feet",122665.31,1974,1974-02-01
"9135",1974,3,919,"Lake Powell","Powell",89,"Area","square feet",123525.98,1974,1974-03-01
"9136",1974,4,919,"Lake Powell","Powell",89,"Area","square feet",125221.45,1974,1974-04-01
"9137",1974,5,919,"Lake Powell","Powell",89,"Area","square feet",126171.97,1974,1974-05-01
"9138",1974,6,919,"Lake Powell","Powell",89,"Area","square feet",132904.71,1974,1974-06-01
"9139",1974,7,919,"Lake Powell","Powell",89,"Area","square feet",136274.67,1974,1974-07-01
"9140",1974,8,919,"Lake Powell","Powell",89,"Area","square feet",132668.69,1974,1974-08-01
"9141",1974,9,919,"Lake Powell","Powell",89,"Area","square feet",128053.88,1974,1974-09-01
"9142",1975,10,919,"Lake Powell","Powell",89,"Area","square feet",125549.01,1974,1974-10-01
"9143",1975,11,919,"Lake Powell","Powell",89,"Area","square feet",124938.9,1974,1974-11-01
"9144",1975,12,919,"Lake Powell","Powell",89,"Area","square feet",124142.52,1974,1974-12-01
"9145",1975,1,919,"Lake Powell","Powell",89,"Area","square feet",123294.7,1975,1975-01-01
"9146",1975,2,919,"Lake Powell","Powell",89,"Area","square feet",121811.23,1975,1975-02-01
"9147",1975,3,919,"Lake Powell","Powell",89,"Area","square feet",121528.52,1975,1975-03-01
"9148",1975,4,919,"Lake Powell","Powell",89,"Area","square feet",121958.93,1975,1975-04-01
"9149",1975,5,919,"Lake Powell","Powell",89,"Area","square feet",123089.3,1975,1975-05-01
"9150",1975,6,919,"Lake Powell","Powell",89,"Area","square feet",128285,1975,1975-06-01
"9151",1975,7,919,"Lake Powell","Powell",89,"Area","square feet",137705.19,1975,1975-07-01
"9152",1975,8,919,"Lake Powell","Powell",89,"Area","square feet",141842.08,1975,1975-08-01
"9153",1975,9,919,"Lake Powell","Powell",89,"Area","square feet",139578.21,1975,1975-09-01
"9154",1976,10,919,"Lake Powell","Powell",89,"Area","square feet",136768.68,1975,1975-10-01
"9155",1976,11,919,"Lake Powell","Powell",89,"Area","square feet",135810.02,1975,1975-11-01
"9156",1976,12,919,"Lake Powell","Powell",89,"Area","square feet",136193.48,1975,1975-12-01
"9157",1976,1,919,"Lake Powell","Powell",89,"Area","square feet",136746.53,1976,1976-01-01
"9158",1976,2,919,"Lake Powell","Powell",89,"Area","square feet",135928.12,1976,1976-02-01
"9159",1976,3,919,"Lake Powell","Powell",89,"Area","square feet",134903.03,1976,1976-03-01
